id;Name;ShortDes;Color;Varietal;Price;Size;ABV;Country;Region;Closure;Taste;Smell;Description
102857;2014 Sawbuck Mendocino Chardonnay;Chardonnay from United States;White;['Chardonnay'];8.97;750 mL;13.9;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Bright golden yellow color. Aromas and flavors of baked apple and pineapple, cashew nougat, and creamy vanilla with a silky, crisp, fruity medium body and a smooth, snappy lemon-mango chiffon, delicate spice, and delicate spice finish with a suggestion of oak. A nicely composed chardonnay with ripe fruit and creamy oak. 
102860;2015 Van Ruiten Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];16.99;750 mL;13.8;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;The aromas are rich with black cherry, earth, cedar and plum. Thecherry flavor continues to show in the palate which also expressesblack currant, leather and an elegant white pepper. Barrel flavorsof dark chocolate and dusty tannins round out the finish.
102861;2015 Van Ruiten Pinot Noir;Pinot Noir from United States;Red;['Pinot Noir'];16.99;750 mL;13.7;United States;California;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;Our 2015 Pinot Noir boasts cherry and cranberry aromas with flavors of cranberry, raspberry, butterscotch, and vanilla. It has nice structure due to the soft tannin and the fruit flavors carry through to the finish with a lingering spicy note.
102862;2016 Trione Sauvignon Blanc Russian River;Sauvignon Blanc from United States;White;['Sauvignon Blanc'];16.98;750 mL;13.35;United States;California;Cork;grass,   gooseberry,   grapefruit,   lime,   melon,   citrus,   mineral and   flint;apple,   pear,   kiwi,   citrus,   stone,   grapefruit and   melon;"A briny sea breeze is what comes to mind on the first impression. Crisp, floral hints of hibiscus and tangerine; cool, tropical aromas of guava and mango are also present. The 2016 Sauvignon Blanc is refreshing and clean and will pair fantastically with many coastal dishes from oysters on the half shell to baked halibut. Enjoy!"
102863;2014 Grey;Pinot Noir from New Zealand;Red;['Pinot Noir'];39.99;750 mL;13.5;New Zealand;South Island;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;A dark, entrancing nose of ripe cherries, raspberries and spice is your first hint of something special in your glass.  Chalky tannins merge with intricate flavors of cherry, berry, oak and minerality. 
102864;2015 Yohan Lardy Moulin A Vent;Gamay from France;Red;['Gamay'];21.98;750 mL;13.0;France;Beaujolais;Cork;cherry,   strawberry and   raspberry;violet,   rose petal,   oak,   smoke and   mushroom;"This well-balanced wine has typical aromas of violet, roses with an emphasis on fruit, very spicy (cinnamon). The palate is full, well rounded, displaying berries and cherries, roses a long fin-ish with soft tannins. Pair with grille red meat, lamb legs, games."" -Importer"
102865;2014 Turkey Flat Butchers Block Red Sgm;Grenache / Garnacha from Australia;Red;['Grenache / Garnacha'];16.99;750 mL;12.0;Australia;South Australia;Cork;black currant,   blackberry,   dust and   leather;vanilla,   toast,   smoke,   tobacco,   dark fruit and   red fruit;"The Butchers Block is a traditional Barossa blend made with grapes selected from the Turkey Flat vineyards, including some from the original old vine plantings. It is a blend of Shiraz, Grenache and Mourvédre (Mataro), with the proportions of each variety varying from vintage to vintage.Like medals at a children's sporting event, when we blend a wine we like each parcel to have recognition; its own chance to feel proud of its contribution to the team. Here, each varietal is vinified & aged individually in French oak barrels before the final blending process. Shiraz adds the generous mouthfeel, Grenache the spice and cherry-like sweetness and Mourvèdre the backbone, savoury edge and fragrance. Balance is crucial, each varietal's contribution is evident yet nothing competes for your attention.Enjoy with: Warm, comforting meals just like Mum makes - spaghetti bolognese, braises or lamb cutlets. Or funk it up a notch with braised rabbit or hare with tomato & olives."
102866;2014 Saunter Eagle Summit Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];99.98;750 mL;15.0;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Only 250 cases of the 2014 Cabernet Sauvignon Eagle Summit Vineyard were made, by none other than the well-known consultant Thomas Brown. Beautifully sweet tannins, a dense purple color, and a layered, full-bodied mouthfeel with no hard edges are the earmarks of Thomas Brown’s winemaking style. There’s beautiful concentration but nothing out of balance or rustic in this wine. This is a full-bodied classic from Howell Mountain with plenty of blueberry, mulberry and blackcurrant fruit, a floral note and restrained oak. Drink it over the next 15 or so years.
102867;2015 Solid Chardonnay;Chardonnay from United States;White;['Chardonnay'];18.99;750 mL;14.2;United States;California;Screwtop;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;From a husband-and-wife team, this impressive white is tart and stony with delicate pear and apricot flavors. Medium bodied and moderate in acidity, it shows more oak intensity and power on the finish.
102868;2014 Salvestrin Vineyard Cavaso Red Blend;Blend from United States;Red;['Merlot', 'Syrah / Shiraz', 'Petite Sirah', 'Cabernet Sauvignon'];33.33;750 mL;14.8;United States;California;Cork;currant,   black cherry,   plum,   bell pepper,   olive,   oak,   smoke,   toast,   tar,   blueberry,   blackberry,   strawberry,   jam,   dark berry fruit,   high tannin,   black pepper,   cherry,   asparagus,   spice,   ginger and   vanilla;violet,   rose,   truffle,   earth,   coffee,   leather,   spice box,   cedar,   dark fruit,   spice,   currant,   blackberry,   boysenberry,   blueberry,   jam,   cherry and   cigar box;The beautiful ruby color leads to floral notes that are vibrantly reminiscent of rose petals. On the palate, a soft silky smooth entry shows ripe red and dark fruit. The fruit hangs on through the well-integrated tannin and lingers delightfully along with hints of barrel spice. This is exactly the type of wine my grandparents loved to share with family and friends.
102874;2015 Les Griffons De Pichon Baron;Blend from France;Red;['Cabernet Sauvignon', 'Merlot'];47.94;750 mL;14.0;France;Bordeaux;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak,   vanilla,   black cherry,   plum,   smoke,   toast and   tar;currant,   blackberry,   cherry,   cedar,   cigar box,   violet,   rose,   truffle,   earth,   coffee and   leather;"Les Griffons de Pichon Baron has a pure, direct character. The blend’s grapes come primarily from gravelly plots of land near the Gironde estuary, a beneficial environment for Cabernet Sauvignon. Les Griffons offers a vigorous, fresh tasting experience. It is full-bodied and bursting with energy. It can be cellared for over 20 years, or enjoyed right away."" -Winery"
102887;2011 Coriole Estate Cabernet Sauvignon;Cabernet Sauvignon from Australia;Red;['Cabernet Sauvignon'];18.99;750 mL;14.0;Australia;South Australia;Screwtop;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Coriole Cabernet Sauvignon is sourced from Estate vineyards that are approximately 20-25 years old. Soils are Terra Rossa - red, brown earth over limestone, which have proven to be ideal for growing Cabernet in McLaren Vale.
102892;2015 Lutum Chardonnay Durell Vineyard;Chardonnay from United States;White;['Chardonnay'];49.99;750 mL;13.5;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;This producer's light take on the variety continues to impress with this vintage. Anise and oak hints combine on the nose to invite one in for an elegant taste of bright, juicy acidity and refined lemon and green apple flavors.
102893;2015 Lutum Chardonnay Gap;Chardonnay from United States;White;['Chardonnay'];49.99;750 mL;13.0;United States;California;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;This chardonnay is a brilliant straw color, with citrus blossoms on the nose. As the wine continues to open, white flowers, jasmine and hints of toasted hazelnut and nutmeg add to its complexity. The entry on the palate is bright with minerality, while a rich mid palate adds weight and concentration. This is a wine that will continue to evolve extremely well with age.
102894;2015 Lutum Pinot Noir Gap;Pinot Noir from United States;Red;['Pinot Noir'];49.99;750 mL;14.5;United States;California;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;With a delicate nose, this wine displays aromas of juicy mountain strawberry, floral accents and fresh sea breeze. On the palate, an ultra smooth mouthfeel with mellow tannin is matched with bright red fruit and minerality. We expect this wine to age quite well due to its incredible balance
102898;2015 Austerity Cabernet Sauvignon;Cabernet Sauvignon from United States;Red;['Cabernet Sauvignon'];11.99;750 mL;13.5;United States;California;Cork;currant,   blackberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;currant,   blackberry,   cherry,   cedar and   cigar box;Our robust Paso Robles Cabernet Sauvignon features ripe cherry aromas followed by licorice and sweet oak. The layered palate features bright red fruits with a bold framework of structured tannins. The depth of flavor is underscored by a long finish.
102904;2016 Fox Grove Shiraz Cabernet;Blend from Australia;Red;['Syrah / Shiraz', 'Cabernet Sauvignon'];8.95;750 mL;14.5;Australia;Australia;Screwtop;currant,   blueberry,   blackberry,   strawberry,   cherry,   bell pepper,   olive,   asparagus,   spice,   ginger,   oak and   vanilla;spice box,   cedar,   dark fruit,   currant,   blackberry,   cherry and   cigar box;This is as full as it gets!  Lots of fruit and structure that leaves you with a long ever lasting finish!
102906;2011 La Rioja Alta Vina Alberdi Rioja Reserva;Tempranillo / Tinto Fino / Tinta Roriz from Spain;Red;['Tempranillo / Tinto Fino / Tinta Roriz'];15.98;750 mL;13.5;Spain;La Rioja;Cork;"berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";"berry
,   cherry
,   plum
,   earth
,   leather
 and   herb";Classic Rioja with some age.  There is plenty of fruit and earth to the wine, but the overall flavor is from the richness of the oak.  Great bottle of Rioja for the price.
102918;2014 Domaine Vincent Ravaut Ladoix Bois Roussot 1er Cru;Pinot Noir from France;Red;['Pinot Noir'];39.99;750 mL;13.0;France;Burgundy;Cork;ripe cherry,   plum,   strawberry,   raspberry and   mushroom;barnyard,   cherry,   plum,   game and   tomato;"Likely the most elegant and fruitiest of the entire line (strawberries, currants). The tannins are supple and the mouth is greedy.To be served young between 2 and 5 years."" -Winery"
102925;2015 Tank Garage ;Chardonnay from United States;White;['Chardonnay'];29.99;750 mL;14.5;United States;California Napa;Cork;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;apple,   pear,   peach,   apricot,   lemon,   lime,   orange,   pineapple,   kiwi,   butter,   cream and   vanilla;Nothing Gold Can Stay – There's no better way to describe this Chardonnay. Once you get some in your glass, you'll know exactly what we're talking about. Gusts of vanilla and citrus aromas burst from the glass. On the palate, the wine saturates every inch of your mouth with just enough acidity to keep things fresh. Irrefutably delicious flavors of crème brulee and tropical fruit delight your tongue with every sip. 
